run,type,module,name,attrname,attrvalue,value
General-13-20260516-23:26:30-3656,config,,,**.loRaGW[0].packetForwarder.destAddresses,"""networkServer""",
General-13-20260516-23:26:30-3656,config,,,**.loRaGW[0].packetForwarder.indexNumber,0,
General-13-20260516-23:26:30-3656,config,,,**.networkServer.numApps,1,
General-13-20260516-23:26:30-3656,config,,,**.networkServer.**.evaluateADRinServer,true,
General-13-20260516-23:26:30-3656,config,,,**.networkServer.app[0].typename,NetworkServerApp,
General-13-20260516-23:26:30-3656,config,,,**.networkServer.app[0].destAddresses,"""loRaGW[0]""",
General-13-20260516-23:26:30-3656,config,,,**.networkServer.app[0].destPort,2000,
General-13-20260516-23:26:30-3656,config,,,**.networkServer.app[0].localPort,1000,
General-13-20260516-23:26:30-3656,config,,,**.networkServer.app[0].adrMethod,"""avg""",
General-13-20260516-23:26:30-3656,config,,,**.numberOfPacketsToSend,0,
General-13-20260516-23:26:30-3656,config,,,sim-time-limit,3d,
General-13-20260516-23:26:30-3656,config,,,warmup-period,2h,
General-13-20260516-23:26:30-3656,config,,,simtime-resolution,-11,
General-13-20260516-23:26:30-3656,config,,,repeat,20,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[{0..1}].app[0].timeToFirstPacket,"uniform(0h, 1h)",
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[{0..1}].app[0].timeToNextPacket,1h,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[{2..3}].app[0].timeToFirstPacket,exponential(24h),
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[{2..3}].app[0].timeToNextPacket,exponential(24h),
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[{4..5}].app[0].timeToFirstPacket,exponential(4h),
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[{4..5}].app[0].timeToNextPacket,exponential(4h),
General-13-20260516-23:26:30-3656,config,,,**.alohaChannelModel,false,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[*].**.evaluateADRinNode,true,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[*].**initialLoRaCR,4,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[*].numApps,1,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[*].app[0].typename,SimpleLoRaApp,
General-13-20260516-23:26:30-3656,config,,,**.LoRaGWNic.radio.iAmGateway,true,
General-13-20260516-23:26:30-3656,config,,,**.loRaGW[*].**.initFromDisplayString,false,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.typename,LoRaEnergyConsumer,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[*].**.energySourceModule,"""^.IdealEpEnergyStorage""",
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""../energyConsumptionParameters.xml"")",
General-13-20260516-23:26:30-3656,config,,,**.sigma,3.57,
General-13-20260516-23:26:30-3656,config,,,**.constraintAreaMinX,0m,
General-13-20260516-23:26:30-3656,config,,,**.constraintAreaMinY,0m,
General-13-20260516-23:26:30-3656,config,,,**.constraintAreaMinZ,0m,
General-13-20260516-23:26:30-3656,config,,,**.constraintAreaMaxZ,0m,
General-13-20260516-23:26:30-3656,config,,,LoRaNetworkTest.**.radio.separateTransmissionParts,false,
General-13-20260516-23:26:30-3656,config,,,LoRaNetworkTest.**.radio.separateReceptionParts,false,
General-13-20260516-23:26:30-3656,config,,,**.ipv4Delayer.config,"xmldoc(""../cloudDelays.xml"")",
General-13-20260516-23:26:30-3656,config,,,**.radio.radioMediumModule,"""LoRaMedium""",
General-13-20260516-23:26:30-3656,config,,,**.LoRaMedium.pathLossType,"""LoRaLogNormalShadowing""",
General-13-20260516-23:26:30-3656,config,,,**.minInterferenceTime,0s,
General-13-20260516-23:26:30-3656,config,,,**.displayAddresses,false,
General-13-20260516-23:26:30-3656,config,,,**.numberOfNodes,6,
General-13-20260516-23:26:30-3656,config,,,**.numberOfGateways,1,
General-13-20260516-23:26:30-3656,config,,,**.constraintAreaMaxX,2376.0m,
General-13-20260516-23:26:30-3656,config,,,**.constraintAreaMaxY,1090.0m,
General-13-20260516-23:26:30-3656,config,,,**.loRaGW[0].**.initialX,544.00m,
General-13-20260516-23:26:30-3656,config,,,**.loRaGW[0].**.initialY,544.00m,
General-13-20260516-23:26:30-3656,config,,,output-scalar-file,../results/n100-gw1-s13.ini.sca,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[0..1].app[0].sendInterval,1h,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[0].**.initialX,510.63m,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[0].**.initialY,500.08m,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[1].**.initialX,470.29m,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[1].**.initialY,520.24m,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[2].**.initialX,500.60m,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[2].**.initialY,590.25m,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[3].**.initialX,535.86m,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[3].**.initialY,590.63m,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[2..3].app[0].sendInterval,exponential(8760h),
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[4..5].app[0].sendInterval,exponential(4h),
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[4].**.initialX,650.85m,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[4].**.initialY,510.11m,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[5].**.initialX,680.27m,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[5].**.initialY,520.84m,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[0].**initialLoRaSF,8,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[0].**initialLoRaTP,8dBm,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[1].**initialLoRaSF,9,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[1].**initialLoRaTP,8dBm,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[2].**initialLoRaSF,7,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[2].**initialLoRaTP,8dBm,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[3].**initialLoRaSF,7,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[3].**initialLoRaTP,2dBm,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[4].**initialLoRaSF,8,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[4].**initialLoRaTP,8dBm,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[5].**initialLoRaSF,7,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[5].**initialLoRaTP,2dBm,
General-13-20260516-23:26:30-3656,config,,,**.vector-recording,false,
General-13-20260516-23:26:30-3656,config,,,**.loRaGW[*].packetForwarder.highQueueLength.vector-recording,true,
General-13-20260516-23:26:30-3656,config,,,**.loRaGW[*].packetForwarder.lowQueueLength.vector-recording,true,
General-13-20260516-23:26:30-3656,config,,,**.networkServer.app[0].delaySignal.vector-recording,true,
General-13-20260516-23:26:30-3656,config,,,**.loRaNodes[*].app[0].packetsSent:scalar,true,
General-13-20260516-23:26:30-3656,config,,,**.networkServer.app[0].totalReceivedPackets:scalar,true,
General-13-20260516-23:26:30-3656,config,,,**.loRaGW[*].**.packetDropRate:scalar,true,
General-8-20260516-23:06:30-3608,runattr,,,configname,General,
General-8-20260516-23:06:30-3608,runattr,,,datetime,20260516-23:06:30,
General-8-20260516-23:06:30-3608,runattr,,,datetimef,20260516-230630,
General-8-20260516-23:06:30-3608,runattr,,,experiment,General,
General-8-20260516-23:06:30-3608,runattr,,,inifile,n100-gw1.ini,
General-8-20260516-23:06:30-3608,runattr,,,iterationvars,"$0=""avg""",
General-8-20260516-23:06:30-3608,runattr,,,iterationvarsd,avg,
General-8-20260516-23:06:30-3608,runattr,,,iterationvarsf,avg-,
General-8-20260516-23:06:30-3608,runattr,,,measurement,"$0=""avg""",
General-8-20260516-23:06:30-3608,runattr,,,network,flora.simulations.LoRaNetworkTest,
General-8-20260516-23:06:30-3608,runattr,,,processid,3608,
General-8-20260516-23:06:30-3608,runattr,,,repetition,8,
General-8-20260516-23:06:30-3608,runattr,,,replication,#8,
General-8-20260516-23:06:30-3608,runattr,,,resultdir,results,
General-8-20260516-23:06:30-3608,runattr,,,runnumber,8,
General-8-20260516-23:06:30-3608,runattr,,,seedset,8,
General-8-20260516-23:06:30-3608,config,,,image-path,../../../inet4.4/images,
General-8-20260516-23:06:30-3608,config,,,network,flora.simulations.LoRaNetworkTest,
General-8-20260516-23:06:30-3608,config,,,output-vector-file,../results/n100-gw1-s8.ini.vec,
General-8-20260516-23:06:30-3608,config,,,**.maxTransmissionDuration,4s,
General-8-20260516-23:06:30-3608,config,,,**.energyDetection,-110dBm,
General-8-20260516-23:06:30-3608,config,,,**.vector-recording,true,
General-8-20260516-23:06:30-3608,config,,,rng-class,cMersenneTwister,
General-8-20260516-23:06:30-3608,config,,,**.loRaGW[*].numUdpApps,1,
General-8-20260516-23:06:30-3608,config,,,**.loRaGW[0].packetForwarder.localPort,2000,
General-8-20260516-23:06:30-3608,config,,,**.loRaGW[0].packetForwarder.destPort,1000,
General-8-20260516-23:06:30-3608,config,,,**.loRaGW[0].packetForwarder.destAddresses,"""networkServer""",
General-8-20260516-23:06:30-3608,config,,,**.loRaGW[0].packetForwarder.indexNumber,0,
General-8-20260516-23:06:30-3608,config,,,**.networkServer.numApps,1,
General-8-20260516-23:06:30-3608,config,,,**.networkServer.**.evaluateADRinServer,true,
General-8-20260516-23:06:30-3608,config,,,**.networkServer.app[0].typename,NetworkServerApp,
General-8-20260516-23:06:30-3608,config,,,**.networkServer.app[0].destAddresses,"""loRaGW[0]""",
General-8-20260516-23:06:30-3608,config,,,**.networkServer.app[0].destPort,2000,
General-8-20260516-23:06:30-3608,config,,,**.networkServer.app[0].localPort,1000,
General-8-20260516-23:06:30-3608,config,,,**.networkServer.app[0].adrMethod,"""avg""",
General-8-20260516-23:06:30-3608,config,,,**.numberOfPacketsToSend,0,
General-8-20260516-23:06:30-3608,config,,,sim-time-limit,3d,
General-8-20260516-23:06:30-3608,config,,,warmup-period,2h,
General-8-20260516-23:06:30-3608,config,,,simtime-resolution,-11,
General-8-20260516-23:06:30-3608,config,,,repeat,20,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[{0..1}].app[0].timeToFirstPacket,"uniform(0h, 1h)",
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[{0..1}].app[0].timeToNextPacket,1h,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[{2..3}].app[0].timeToFirstPacket,exponential(24h),
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[{2..3}].app[0].timeToNextPacket,exponential(24h),
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[{4..5}].app[0].timeToFirstPacket,exponential(4h),
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[{4..5}].app[0].timeToNextPacket,exponential(4h),
General-8-20260516-23:06:30-3608,config,,,**.alohaChannelModel,false,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[*].**.evaluateADRinNode,true,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[*].**initialLoRaCR,4,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[*].numApps,1,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[*].app[0].typename,SimpleLoRaApp,
General-8-20260516-23:06:30-3608,config,,,**.LoRaGWNic.radio.iAmGateway,true,
General-8-20260516-23:06:30-3608,config,,,**.loRaGW[*].**.initFromDisplayString,false,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.typename,LoRaEnergyConsumer,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[*].**.energySourceModule,"""^.IdealEpEnergyStorage""",
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""../energyConsumptionParameters.xml"")",
General-8-20260516-23:06:30-3608,config,,,**.sigma,3.57,
General-8-20260516-23:06:30-3608,config,,,**.constraintAreaMinX,0m,
General-8-20260516-23:06:30-3608,config,,,**.constraintAreaMinY,0m,
General-8-20260516-23:06:30-3608,config,,,**.constraintAreaMinZ,0m,
General-8-20260516-23:06:30-3608,config,,,**.constraintAreaMaxZ,0m,
General-8-20260516-23:06:30-3608,config,,,LoRaNetworkTest.**.radio.separateTransmissionParts,false,
General-8-20260516-23:06:30-3608,config,,,LoRaNetworkTest.**.radio.separateReceptionParts,false,
General-8-20260516-23:06:30-3608,config,,,**.ipv4Delayer.config,"xmldoc(""../cloudDelays.xml"")",
General-8-20260516-23:06:30-3608,config,,,**.radio.radioMediumModule,"""LoRaMedium""",
General-8-20260516-23:06:30-3608,config,,,**.LoRaMedium.pathLossType,"""LoRaLogNormalShadowing""",
General-8-20260516-23:06:30-3608,config,,,**.minInterferenceTime,0s,
General-8-20260516-23:06:30-3608,config,,,**.displayAddresses,false,
General-8-20260516-23:06:30-3608,config,,,**.numberOfNodes,6,
General-8-20260516-23:06:30-3608,config,,,**.numberOfGateways,1,
General-8-20260516-23:06:30-3608,config,,,**.constraintAreaMaxX,2376.0m,
General-8-20260516-23:06:30-3608,config,,,**.constraintAreaMaxY,1090.0m,
General-8-20260516-23:06:30-3608,config,,,**.loRaGW[0].**.initialX,544.00m,
General-8-20260516-23:06:30-3608,config,,,**.loRaGW[0].**.initialY,544.00m,
General-8-20260516-23:06:30-3608,config,,,output-scalar-file,../results/n100-gw1-s8.ini.sca,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[0..1].app[0].sendInterval,1h,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[0].**.initialX,510.63m,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[0].**.initialY,500.08m,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[1].**.initialX,470.29m,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[1].**.initialY,520.24m,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[2].**.initialX,500.60m,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[2].**.initialY,590.25m,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[3].**.initialX,535.86m,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[3].**.initialY,590.63m,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[2..3].app[0].sendInterval,exponential(8760h),
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[4..5].app[0].sendInterval,exponential(4h),
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[4].**.initialX,650.85m,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[4].**.initialY,510.11m,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[5].**.initialX,680.27m,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[5].**.initialY,520.84m,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[0].**initialLoRaSF,8,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[0].**initialLoRaTP,8dBm,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[1].**initialLoRaSF,9,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[1].**initialLoRaTP,8dBm,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[2].**initialLoRaSF,7,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[2].**initialLoRaTP,8dBm,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[3].**initialLoRaSF,7,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[3].**initialLoRaTP,2dBm,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[4].**initialLoRaSF,8,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[4].**initialLoRaTP,8dBm,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[5].**initialLoRaSF,7,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[5].**initialLoRaTP,2dBm,
General-8-20260516-23:06:30-3608,config,,,**.vector-recording,false,
General-8-20260516-23:06:30-3608,config,,,**.loRaGW[*].packetForwarder.highQueueLength.vector-recording,true,
General-8-20260516-23:06:30-3608,config,,,**.loRaGW[*].packetForwarder.lowQueueLength.vector-recording,true,
General-8-20260516-23:06:30-3608,config,,,**.networkServer.app[0].delaySignal.vector-recording,true,
General-8-20260516-23:06:30-3608,config,,,**.loRaNodes[*].app[0].packetsSent:scalar,true,
General-8-20260516-23:06:30-3608,config,,,**.networkServer.app[0].totalReceivedPackets:scalar,true,
General-8-20260516-23:06:30-3608,config,,,**.loRaGW[*].**.packetDropRate:scalar,true,
General-19-20260516-23:49:23-3698,runattr,,,configname,General,
General-19-20260516-23:49:23-3698,runattr,,,datetime,20260516-23:49:23,
General-19-20260516-23:49:23-3698,runattr,,,datetimef,20260516-234923,
General-19-20260516-23:49:23-3698,runattr,,,experiment,General,
General-19-20260516-23:49:23-3698,runattr,,,inifile,n100-gw1.ini,
General-19-20260516-23:49:23-3698,runattr,,,iterationvars,"$0=""avg""",
General-19-20260516-23:49:23-3698,runattr,,,iterationvarsd,avg,
General-19-20260516-23:49:23-3698,runattr,,,iterationvarsf,avg-,
General-19-20260516-23:49:23-3698,runattr,,,measurement,"$0=""avg""",
General-19-20260516-23:49:23-3698,runattr,,,network,flora.simulations.LoRaNetworkTest,
General-19-20260516-23:49:23-3698,runattr,,,processid,3698,
General-19-20260516-23:49:23-3698,runattr,,,repetition,19,
General-19-20260516-23:49:23-3698,runattr,,,replication,#19,
General-19-20260516-23:49:23-3698,runattr,,,resultdir,results,
General-19-20260516-23:49:23-3698,runattr,,,runnumber,19,
General-19-20260516-23:49:23-3698,runattr,,,seedset,19,
General-19-20260516-23:49:23-3698,config,,,image-path,../../../inet4.4/images,
General-19-20260516-23:49:23-3698,config,,,network,flora.simulations.LoRaNetworkTest,
General-19-20260516-23:49:23-3698,config,,,output-vector-file,../results/n100-gw1-s19.ini.vec,
General-19-20260516-23:49:23-3698,config,,,**.maxTransmissionDuration,4s,
General-19-20260516-23:49:23-3698,config,,,**.energyDetection,-110dBm,
General-19-20260516-23:49:23-3698,config,,,**.vector-recording,true,
General-19-20260516-23:49:23-3698,config,,,rng-class,cMersenneTwister,
General-19-20260516-23:49:23-3698,config,,,**.loRaGW[*].numUdpApps,1,
General-19-20260516-23:49:23-3698,config,,,**.loRaGW[0].packetForwarder.localPort,2000,
General-19-20260516-23:49:23-3698,config,,,**.loRaGW[0].packetForwarder.destPort,1000,
General-19-20260516-23:49:23-3698,config,,,**.loRaGW[0].packetForwarder.destAddresses,"""networkServer""",
General-19-20260516-23:49:23-3698,config,,,**.loRaGW[0].packetForwarder.indexNumber,0,
General-19-20260516-23:49:23-3698,config,,,**.networkServer.numApps,1,
General-19-20260516-23:49:23-3698,config,,,**.networkServer.**.evaluateADRinServer,true,
General-19-20260516-23:49:23-3698,config,,,**.networkServer.app[0].typename,NetworkServerApp,
General-19-20260516-23:49:23-3698,config,,,**.networkServer.app[0].destAddresses,"""loRaGW[0]""",
General-19-20260516-23:49:23-3698,config,,,**.networkServer.app[0].destPort,2000,
General-19-20260516-23:49:23-3698,config,,,**.networkServer.app[0].localPort,1000,
General-19-20260516-23:49:23-3698,config,,,**.networkServer.app[0].adrMethod,"""avg""",
General-19-20260516-23:49:23-3698,config,,,**.numberOfPacketsToSend,0,
General-19-20260516-23:49:23-3698,config,,,sim-time-limit,3d,
General-19-20260516-23:49:23-3698,config,,,warmup-period,2h,
General-19-20260516-23:49:23-3698,config,,,simtime-resolution,-11,
General-19-20260516-23:49:23-3698,config,,,repeat,20,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[{0..1}].app[0].timeToFirstPacket,"uniform(0h, 1h)",
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[{0..1}].app[0].timeToNextPacket,1h,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[{2..3}].app[0].timeToFirstPacket,exponential(24h),
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[{2..3}].app[0].timeToNextPacket,exponential(24h),
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[{4..5}].app[0].timeToFirstPacket,exponential(4h),
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[{4..5}].app[0].timeToNextPacket,exponential(4h),
General-19-20260516-23:49:23-3698,config,,,**.alohaChannelModel,false,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[*].**.initFromDisplayString,false,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[*].**.evaluateADRinNode,true,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[*].**initialLoRaBW,125 kHz,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[*].**initialLoRaCR,4,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[*].numApps,1,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[*].app[0].typename,SimpleLoRaApp,
General-19-20260516-23:49:23-3698,config,,,**.LoRaGWNic.radio.iAmGateway,true,
General-19-20260516-23:49:23-3698,config,,,**.loRaGW[*].**.initFromDisplayString,false,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.typename,LoRaEnergyConsumer,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[*].**.energySourceModule,"""^.IdealEpEnergyStorage""",
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[*].LoRaNic.radio.energyConsumer.configFile,"xmldoc(""../energyConsumptionParameters.xml"")",
General-19-20260516-23:49:23-3698,config,,,**.sigma,3.57,
General-19-20260516-23:49:23-3698,config,,,**.constraintAreaMinX,0m,
General-19-20260516-23:49:23-3698,config,,,**.constraintAreaMinY,0m,
General-19-20260516-23:49:23-3698,config,,,**.constraintAreaMinZ,0m,
General-19-20260516-23:49:23-3698,config,,,**.constraintAreaMaxZ,0m,
General-19-20260516-23:49:23-3698,config,,,LoRaNetworkTest.**.radio.separateTransmissionParts,false,
General-19-20260516-23:49:23-3698,config,,,LoRaNetworkTest.**.radio.separateReceptionParts,false,
General-19-20260516-23:49:23-3698,config,,,**.ipv4Delayer.config,"xmldoc(""../cloudDelays.xml"")",
General-19-20260516-23:49:23-3698,config,,,**.radio.radioMediumModule,"""LoRaMedium""",
General-19-20260516-23:49:23-3698,config,,,**.LoRaMedium.pathLossType,"""LoRaLogNormalShadowing""",
General-19-20260516-23:49:23-3698,config,,,**.minInterferenceTime,0s,
General-19-20260516-23:49:23-3698,config,,,**.displayAddresses,false,
General-19-20260516-23:49:23-3698,config,,,**.numberOfNodes,6,
General-19-20260516-23:49:23-3698,config,,,**.numberOfGateways,1,
General-19-20260516-23:49:23-3698,config,,,**.constraintAreaMaxX,2376.0m,
General-19-20260516-23:49:23-3698,config,,,**.constraintAreaMaxY,1090.0m,
General-19-20260516-23:49:23-3698,config,,,**.loRaGW[0].**.initialX,544.00m,
General-19-20260516-23:49:23-3698,config,,,**.loRaGW[0].**.initialY,544.00m,
General-19-20260516-23:49:23-3698,config,,,output-scalar-file,../results/n100-gw1-s19.ini.sca,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[0..1].app[0].sendInterval,1h,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[0].**.initialX,510.63m,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[0].**.initialY,500.08m,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[1].**.initialX,470.29m,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[1].**.initialY,520.24m,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[2].**.initialX,500.60m,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[2].**.initialY,590.25m,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[3].**.initialX,535.86m,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[3].**.initialY,590.63m,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[2..3].app[0].sendInterval,exponential(8760h),
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[4..5].app[0].sendInterval,exponential(4h),
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[4].**.initialX,650.85m,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[4].**.initialY,510.11m,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[5].**.initialX,680.27m,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[5].**.initialY,520.84m,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[0].**initialLoRaSF,8,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[0].**initialLoRaTP,8dBm,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[1].**initialLoRaSF,9,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[1].**initialLoRaTP,8dBm,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[2].**initialLoRaSF,7,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[2].**initialLoRaTP,8dBm,
General-19-20260516-23:49:23-3698,config,,,**.loRaNodes[3].**initialLoRaSF,7,
